ANO;TITULO;VENCEDOR;LINK_EN;LINK_ES;LINK_PT;PAGEID_EN;TITLE_EN;TITLE_ES;PAGEID_ES;TITLE_PT;PAGEID_PT
1991;GOOD FELLAS (1990 film);Não;https://en.wikipedia.org/wiki/Goodfellas;https://es.wikipedia.org/wiki/Goodfellas;https://pt.wikipedia.org/wiki/Goodfellas;64394;Goodfellas;Goodfellas;888388.0;Goodfellas;202381
1992;THE SILENCE OF THE LAMBS (1991 film);Sim;https://en.wikipedia.org/wiki/The_Silence_of_the_Lambs_(film);https://es.wikipedia.org/wiki/The_Silence_of_the_Lambs_(película);https://pt.wikipedia.org/wiki/O_Silêncio_dos_Inocentes;30006;The Silence of the Lambs (film);The Silence of the Lambs (película);7660.0;O Silêncio dos Inocentes;273203
1992;BEAUTY AND THE BEAST (1991 film);Não;https://en.wikipedia.org/wiki/Beauty_and_the_Beast_(1991_film);https://es.wikipedia.org/wiki/La_bella_y_la_bestia_(película_de_1991);https://pt.wikipedia.org/wiki/Beauty_and_the_Beast_(filme_de_1991);133462;Beauty and the Beast (1991 film);La bella y la bestia (película de 1991);327286.0;Beauty and the Beast (filme de 1991);217380
1992;BUGSY;Não;https://en.wikipedia.org/wiki/Bugsy;https://es.wikipedia.org/wiki/Bugsy_(película_de_1991);https://pt.wikipedia.org/wiki/Bugsy;133480;Bugsy;Bugsy (película de 1991);2879648.0;Bugsy;875091
1992;JFK (1991 film);Não;https://en.wikipedia.org/wiki/JFK_(film);https://es.wikipedia.org/wiki/JFK_(película);https://pt.wikipedia.org/wiki/JFK_(filme);39311;JFK (film);JFK (película);405696.0;JFK (filme);98254
1992;THE PRINCE OF TIDES (1991 film);Não;https://en.wikipedia.org/wiki/The_Prince_of_Tides;https://es.wikipedia.org/wiki/El_príncipe_de_las_mareas;https://pt.wikipedia.org/wiki/O_Príncipe_das_Marés;133550;The Prince of Tides;El príncipe de las mareas;828381.0;O Príncipe das Marés;3030936
1993;Unforgiven;Sim;https://en.wikipedia.org/wiki/Unforgiven;https://es.wikipedia.org/wiki/Unforgiven_(película);https://pt.wikipedia.org/wiki/Unforgiven;133574;Unforgiven;Unforgiven (película);27228.0;Unforgiven;80382
1993;The Crying Game;Não;https://en.wikipedia.org/wiki/The_Crying_Game;https://es.wikipedia.org/wiki/The_Crying_Game;https://pt.wikipedia.org/wiki/The_Crying_Game;30581;The Crying Game;The Crying Game;482188.0;The Crying Game;1848624
1993;A Few Good Men;Não;https://en.wikipedia.org/wiki/A_Few_Good_Men;https://es.wikipedia.org/wiki/A_Few_Good_Men;https://pt.wikipedia.org/wiki/A_Few_Good_Men;20691749;A Few Good Men;A Few Good Men;27902.0;A Few Good Men;1743322
1993;Howards End (film);Não;https://en.wikipedia.org/wiki/Howards_End_(film);https://es.wikipedia.org/wiki/Howards_End;https://pt.wikipedia.org/wiki/Howards_End_(filme);133622;Howards End (film);Howards End;248036.0;Howards End (filme);1339905
1993;Scent of a Woman (1992 film);Não;https://en.wikipedia.org/wiki/Scent_of_a_Woman_(1992_film);https://es.wikipedia.org/wiki/Scent_of_a_Woman;https://pt.wikipedia.org/wiki/Perfume_de_Mulher_(1992);133648;Scent of a Woman (1992 film);Scent of a Woman;1138794.0;Perfume de Mulher (1992);598960
1994;SCHINDLER'S LIST (1993 film);Sim;https://en.wikipedia.org/wiki/Schindler's_List;https://es.wikipedia.org/wiki/La_lista_de_Schindler;https://pt.wikipedia.org/wiki/A_Lista_de_Schindler;65834;Schindler's List;La lista de Schindler;27323.0;A Lista de Schindler;112121
1994;THE FUGITIVE (1993 film);Não;https://en.wikipedia.org/wiki/The_Fugitive_(1993_film);https://es.wikipedia.org/wiki/El_fugitivo_(película_de_1993);https://pt.wikipedia.org/wiki/O_Fugitivo_(1993);1822067;The Fugitive (1993 film);El fugitivo (película de 1993);424285.0;O Fugitivo (1993);282669
1994;THE REMAINS OF THE DAY (1993 film);Não;https://en.wikipedia.org/wiki/The_Remains_of_the_Day_(film);https://es.wikipedia.org/wiki/Lo_que_queda_del_día_(película);https://pt.wikipedia.org/wiki/The_Remains_of_the_Day_(filme);1577389;The Remains of the Day (film);Lo que queda del día (película);259741.0;The Remains of the Day (filme);5541258
1994;THE PIANO;Não;https://en.wikipedia.org/wiki/The_Piano;https://es.wikipedia.org/wiki/The_Piano;https://pt.wikipedia.org/wiki/O_Piano;133688;The Piano;The Piano;351370.0;O Piano;302305
1994;In The Name of the Father;Não;https://en.wikipedia.org/wiki/In_the_Name_of_the_Father_(film);https://es.wikipedia.org/wiki/En_el_nombre_del_padre_(película_de_1993);https://pt.wikipedia.org/wiki/Em_Nome_do_Pai;133671;In the Name of the Father (film);En el nombre del padre (película de 1993);277615.0;Em Nome do Pai;508236
1995;FORREST GUMP (1994 film);Sim;https://en.wikipedia.org/wiki/Forrest_Gump;https://es.wikipedia.org/wiki/Forrest_Gump_(película);https://pt.wikipedia.org/wiki/Forrest_Gump;41528;Forrest Gump;Forrest Gump (película);5696.0;Forrest Gump;117246
1995;FOUR WEDDINGS AND A FUNERAL (1994 film);Não;https://en.wikipedia.org/wiki/Four_Weddings_and_a_Funeral;https://es.wikipedia.org/wiki/Cuatro_bodas_y_un_funeral;https://pt.wikipedia.org/wiki/Quatro_Casamentos_e_Um_Funeral;11223;Four Weddings and a Funeral;Cuatro bodas y un funeral;309224.0;Quatro Casamentos e Um Funeral;1518725
1995;PULP FICTION (1994 film);Não;https://en.wikipedia.org/wiki/Pulp_Fiction;https://es.wikipedia.org/wiki/Pulp_Fiction;https://pt.wikipedia.org/wiki/Pulp_Fiction;54173;Pulp Fiction;Pulp Fiction;27313.0;Pulp Fiction;58321
1995;QUIZ SHOW (1994 film);Não;https://en.wikipedia.org/wiki/Quiz_Show_(film);https://es.wikipedia.org/wiki/Quiz_Show:_El_dilema;https://pt.wikipedia.org/wiki/Quiz_Show;142412;Quiz Show (film);Quiz Show: El dilema;27693.0;Quiz Show;2295584
1995;THE SHAWSHANK REDEMPTION (1994 film);Não;https://en.wikipedia.org/wiki/The_Shawshank_Redemption;https://es.wikipedia.org/wiki/The_Shawshank_Redemption;https://pt.wikipedia.org/wiki/The_Shawshank_Redemption;30625;The Shawshank Redemption;The Shawshank Redemption;184620.0;The Shawshank Redemption;200993
1996;Braveheart;Sim;https://en.wikipedia.org/wiki/Braveheart;https://es.wikipedia.org/wiki/Braveheart;https://pt.wikipedia.org/wiki/Braveheart;4560;Braveheart;Braveheart;26946.0;Braveheart;158351
1996;Apollo 13 (film);Não;https://en.wikipedia.org/wiki/Apollo_13_(film);https://es.wikipedia.org/wiki/Apolo_13_(película);https://pt.wikipedia.org/wiki/Apollo_13_(filme);142417;Apollo 13 (film);Apolo 13 (película);27806.0;Apollo 13 (filme);995282
1996;Babe (film 1995);Não;https://en.wikipedia.org/wiki/Babe_(film);https://es.wikipedia.org/wiki/Babe;https://pt.wikipedia.org/wiki/Babe_(1995);142421;Babe (film);Babe;1034960.0;Babe (1995);1783443
1996;Il Postino: The Postman;Não;https://en.wikipedia.org/wiki/Il_Postino:_The_Postman;https://es.wikipedia.org/wiki/Il_Postino;https://pt.wikipedia.org/wiki/Il_postino;142423;Il Postino: The Postman;Il Postino;440220.0;Il postino;410551
1996;Sense and Sensibility (film);Não;https://en.wikipedia.org/wiki/Sense_and_Sensibility_(film);https://es.wikipedia.org/wiki/Sense_and_Sensibility_(película);https://pt.wikipedia.org/wiki/Sense_and_Sensibility_(filme);142426;Sense and Sensibility (film);Sense and Sensibility (película);237031.0;Sense and Sensibility (filme);863593
1997;THE ENGLISH PATIENT (1996 film);Sim;https://en.wikipedia.org/wiki/The_English_Patient_(film);https://es.wikipedia.org/wiki/El_paciente_inglés;https://pt.wikipedia.org/wiki/O_Paciente_Inglês_(filme);101954;The English Patient (film);El paciente inglés;1325.0;O Paciente Inglês (filme);122760
1997;FARGO (1996 film);Não;https://en.wikipedia.org/wiki/Fargo_(1996_film);https://es.wikipedia.org/wiki/Fargo_(película);https://pt.wikipedia.org/wiki/Fargo_(filme);142430;Fargo (1996 film);Fargo (película);27146.0;Fargo (filme);1269164
1997;JERRY MAGUIRE (1996 film);Não;https://en.wikipedia.org/wiki/Jerry_Maguire;https://es.wikipedia.org/wiki/Jerry_Maguire;https://pt.wikipedia.org/wiki/Jerry_Maguire;142435;Jerry Maguire;Jerry Maguire;809590.0;Jerry Maguire;464501
1997;SECRETS & LIES (1996 film);Não;https://en.wikipedia.org/wiki/Secrets_&_Lies_(film);https://es.wikipedia.org/wiki/Secretos_y_mentiras;https://pt.wikipedia.org/wiki/Segredos_e_Mentiras;612866;Secrets & Lies (film);Secretos y mentiras;948226.0;Segredos e Mentiras;2485737
1997;SHINE (1996 film);Não;https://en.wikipedia.org/wiki/Shine_(film);https://es.wikipedia.org/wiki/Shine_(película);https://pt.wikipedia.org/wiki/Shine_(filme);142443;Shine (film);Shine (película);293096.0;Shine (filme);828103
1998;TITANIC (1997 film);Sim;https://en.wikipedia.org/wiki/Titanic_(1997_film);https://es.wikipedia.org/wiki/Titanic_(película_de_1997);https://pt.wikipedia.org/wiki/Titanic_(filme_de_1997);52371;Titanic (1997 film);Titanic (película de 1997);4570989.0;Titanic (filme de 1997);152412
1998;AS GOOD AS IT GETS (1997 film);Não;https://en.wikipedia.org/wiki/As_Good_as_It_Gets;https://es.wikipedia.org/wiki/Mejor..._imposible;https://pt.wikipedia.org/wiki/Melhor_É_Impossível;142447;As Good as It Gets;Mejor... imposible;336617.0;Melhor É Impossível;345084
1998;THE FULL MONTY (1997 film);Não;https://en.wikipedia.org/wiki/The_Full_Monty;https://es.wikipedia.org/wiki/The_Full_Monty;https://pt.wikipedia.org/wiki/Ou_Tudo_ou_Nada;142453;The Full Monty;The Full Monty;671255.0;Ou Tudo ou Nada;2285300
1998;GOOD WILL HUNTING (1997 film);Não;https://en.wikipedia.org/wiki/Good_Will_Hunting;https://es.wikipedia.org/wiki/Good_Will_Hunting;https://pt.wikipedia.org/wiki/Good_Will_Hunting;142456;Good Will Hunting;Good Will Hunting;28772.0;Good Will Hunting;498935
1998;L.A. CONFIDENTIAL (1997 film);Não;https://en.wikipedia.org/wiki/L.A._Confidential_(film);https://es.wikipedia.org/wiki/L.A._Confidential;https://pt.wikipedia.org/wiki/L.A._Confidential;142457;L.A. Confidential (film);L.A. Confidential;27150.0;L.A. Confidential;1177575
1999;SHAKESPEARE IN LOVE (1998 film);Sim;https://en.wikipedia.org/wiki/Shakespeare_in_Love;https://es.wikipedia.org/wiki/Shakespeare_in_Love;https://pt.wikipedia.org/wiki/Shakespeare_in_Love;88075;Shakespeare in Love;Shakespeare in Love;132409.0;Shakespeare in Love;248732
1999;ELIZABETH (1998 film);Não;https://en.wikipedia.org/wiki/Elizabeth_(film);https://es.wikipedia.org/wiki/Elizabeth_(película);https://pt.wikipedia.org/wiki/Elizabeth_(filme);142461;Elizabeth (film);Elizabeth (película);1367148.0;Elizabeth (filme);470375
1999;LIFE IS BEAUTIFUL (1998 film);Não;https://en.wikipedia.org/wiki/Life_Is_Beautiful;https://es.wikipedia.org/wiki/La_vida_es_bella;https://pt.wikipedia.org/wiki/A_Vida_É_Bela;142463;Life Is Beautiful;La vida es bella;28781.0;A Vida É Bela;321773
1999;SAVING PRIVATE RYAN (1998 film);Não;https://en.wikipedia.org/wiki/Saving_Private_Ryan;https://es.wikipedia.org/wiki/Saving_Private_Ryan;https://pt.wikipedia.org/wiki/O_Resgate_do_Soldado_Ryan;28269;Saving Private Ryan;Saving Private Ryan;119110.0;O Resgate do Soldado Ryan;106019
1999;THE THIN RED LINE (1998 film);Não;https://en.wikipedia.org/wiki/The_Thin_Red_Line_(1998_film);https://es.wikipedia.org/wiki/La_delgada_línea_roja_(película_de_1998);https://pt.wikipedia.org/wiki/The_Thin_Red_Line_(1998);142465;The Thin Red Line (1998 film);La delgada línea roja (película de 1998);296522.0;The Thin Red Line (1998);851165
2000;American Beauty (1999 film);Sim;https://en.wikipedia.org/wiki/American_Beauty_(1999_film);https://es.wikipedia.org/wiki/American_Beauty;https://pt.wikipedia.org/wiki/Beleza_Americana;44122;American Beauty (1999 film);American Beauty;1331.0;Beleza Americana;152399
2000;The Cider House Rules (film);Não;https://en.wikipedia.org/wiki/The_Cider_House_Rules_(film);https://es.wikipedia.org/wiki/The_Cider_House_Rules;https://pt.wikipedia.org/wiki/The_Cider_House_Rules;2804661;The Cider House Rules (film);The Cider House Rules;837435.0;The Cider House Rules;1444758
2000;The Green Mile (film);Não;https://en.wikipedia.org/wiki/The_Green_Mile_(film);https://es.wikipedia.org/wiki/The_Green_Mile;https://pt.wikipedia.org/wiki/À_Espera_de_um_Milagre;946164;The Green Mile (film);The Green Mile;1033311.0;À Espera de um Milagre;357805
2000;The Insider (film);Não;https://en.wikipedia.org/wiki/The_Insider_(film);https://es.wikipedia.org/wiki/The_Insider;https://pt.wikipedia.org/wiki/The_Insider;142469;The Insider (film);The Insider;789931.0;The Insider;615516
2000;The Sixth Sense;Não;https://en.wikipedia.org/wiki/The_Sixth_Sense;https://es.wikipedia.org/wiki/The_Sixth_Sense;https://pt.wikipedia.org/wiki/O_Sexto_Sentido;30582;The Sixth Sense;The Sixth Sense;2379.0;O Sexto Sentido;275369
2001;GLADIATOR (2000 film);Sim;https://en.wikipedia.org/wiki/Gladiator_(2000_film);https://es.wikipedia.org/wiki/Gladiator;https://pt.wikipedia.org/wiki/Gladiador_(filme);3616797;Gladiator (2000 film);Gladiator;26927.0;Gladiador (filme);117248
2001;CHOCOLAT (2000 film);Não;https://en.wikipedia.org/wiki/Chocolat_(2000_film);https://es.wikipedia.org/wiki/Chocolat_(película_de_2000);https://pt.wikipedia.org/wiki/Chocolate_(filme);1765026;Chocolat (2000 film);Chocolat (película de 2000);30567.0;Chocolate (filme);527755
2001;CROUCHING TIGER, HIDDEN DRAGON (2000 film);Não;https://en.wikipedia.org/wiki/Crouching_Tiger,_Hidden_Dragon;https://es.wikipedia.org/wiki/Wò_hǔ_cáng_lóng;https://pt.wikipedia.org/wiki/O_Tigre_e_o_Dragão_(filme);5313;Crouching Tiger, Hidden Dragon;Wò hǔ cáng lóng;354039.0;O Tigre e o Dragão (filme);959395
2001;ERIN BROCKOVICH (2000 film);Não;https://en.wikipedia.org/wiki/Erin_Brockovich_(film);https://es.wikipedia.org/wiki/Erin_Brockovich_(película);https://pt.wikipedia.org/wiki/Erin_Brockovich_(filme);1241914;Erin Brockovich (film);Erin Brockovich (película);30786.0;Erin Brockovich (filme);1611562
2001;TRAFFIC (2000 film);Não;https://en.wikipedia.org/wiki/Traffic_(2000_film);https://es.wikipedia.org/wiki/Traffic_(película_de_2000);https://pt.wikipedia.org/wiki/Traffic_(filme);37599;Traffic (2000 film);Traffic (película de 2000);438910.0;Traffic (filme);91891
2002;A BEAUTIFUL MIND (2001 film);Sim;https://en.wikipedia.org/wiki/A_Beautiful_Mind_(film);https://es.wikipedia.org/wiki/A_Beautiful_Mind;https://pt.wikipedia.org/wiki/Uma_Mente_Brilhante;3569822;A Beautiful Mind (film);A Beautiful Mind;784990.0;Uma Mente Brilhante;94052
2002;GOSFORD PARK (2001 film);Não;https://en.wikipedia.org/wiki/Gosford_Park;https://es.wikipedia.org/wiki/Gosford_Park;https://pt.wikipedia.org/wiki/Gosford_Park;142476;Gosford Park;Gosford Park;311692.0;Gosford Park;1243868
2002;IN THE BEDROOM (2001 film);Não;https://en.wikipedia.org/wiki/In_the_Bedroom;https://es.wikipedia.org/wiki/In_the_Bedroom_(película);https://pt.wikipedia.org/wiki/In_the_Bedroom;42507;In the Bedroom;In the Bedroom (película);257907.0;In the Bedroom;486660
2002;THE LORD OF THE RINGS: THE FELLOWSHIP OF THE RING (2001 film);Não;https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring;https://es.wikipedia.org/wiki/El_Señor_de_los_Anillos:_la_Comunidad_del_Anillo;https://pt.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring;173941;The Lord of the Rings: The Fellowship of the Ring;El Señor de los Anillos: la Comunidad del Anillo;59841.0;The Lord of the Rings: The Fellowship of the Ring;126507
2002;MOULIN ROUGE (2001 film);Não;https://en.wikipedia.org/wiki/Moulin_Rouge!;https://es.wikipedia.org/wiki/Moulin_Rouge!;https://pt.wikipedia.org/wiki/Moulin_Rouge!;142481;Moulin Rouge!;Moulin Rouge!;436511.0;Moulin Rouge!;159523
2003;CHICAGO (2001 film);Sim;https://en.wikipedia.org/wiki/Chicago_(2002_film);https://es.wikipedia.org/wiki/Chicago_(película_de_2002);https://pt.wikipedia.org/wiki/Chicago_(filme_de_2002);201534;Chicago (2002 film);Chicago (película de 2002);214063.0;Chicago (filme de 2002);133770
2003;GANGS OF NEW YORK (2002 film);Não;https://en.wikipedia.org/wiki/Gangs_of_New_York;https://es.wikipedia.org/wiki/Gangs_of_New_York;https://pt.wikipedia.org/wiki/Gangs_of_New_York;188902;Gangs of New York;Gangs of New York;275904.0;Gangs of New York;958762
2003;THE HOURS (2002 film);Não;https://en.wikipedia.org/wiki/The_Hours_(film);https://es.wikipedia.org/wiki/Las_horas;https://pt.wikipedia.org/wiki/As_Horas_(filme);3326435;The Hours (film);Las horas;27251.0;As Horas (filme);94345
2003;THE LORD OF THE RINGS: THE TWO TOWERS (2002 film);Não;https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Two_Towers;https://es.wikipedia.org/wiki/El_Señor_de_los_Anillos:_las_dos_torres;https://pt.wikipedia.org/wiki/O_Senhor_dos_Anéis:_As_Duas_Torres;173944;The Lord of the Rings: The Two Towers;El Señor de los Anillos: las dos torres;128138.0;O Senhor dos Anéis: As Duas Torres;127170
2003;THE PIANIST (2002 film);Não;https://en.wikipedia.org/wiki/The_Pianist_(2002_film);https://es.wikipedia.org/wiki/El_pianista;https://pt.wikipedia.org/wiki/O_Pianista;1897341;The Pianist (2002 film);El pianista;292143.0;O Pianista;133119
2004;The Lord of the Rings: The Return of the King;Não;https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King;https://es.wikipedia.org/wiki/El_Señor_de_los_Anillos:_el_retorno_del_Rey;https://pt.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King;174251;The Lord of the Rings: The Return of the King;El Señor de los Anillos: el retorno del Rey;36630.0;The Lord of the Rings: The Return of the King;129295
2004;Lost in Translation (film);Não;https://en.wikipedia.org/wiki/Lost_in_Translation_(film);https://es.wikipedia.org/wiki/Lost_in_Translation;https://pt.wikipedia.org/wiki/Lost_in_Translation;369682;Lost in Translation (film);Lost in Translation;30789.0;Lost in Translation;67276
2004;Master and Commander: The Far Side of the World;Não;https://en.wikipedia.org/wiki/Master_and_Commander:_The_Far_Side_of_the_World;https://es.wikipedia.org/wiki/Master_and_Commander:_The_Far_Side_of_the_World;https://pt.wikipedia.org/wiki/Master_and_Commander:_The_Far_Side_of_the_World;370858;Master and Commander: The Far Side of the World;Master and Commander: The Far Side of the World;27066.0;Master and Commander: The Far Side of the World;111862
2004;Mystic River (film);Não;https://en.wikipedia.org/wiki/Mystic_River_(film);https://es.wikipedia.org/wiki/Mystic_River;https://pt.wikipedia.org/wiki/Mystic_River;460052;Mystic River (film);Mystic River;27261.0;Mystic River;961396
2004;Seabiscuit (film);Não;https://en.wikipedia.org/wiki/Seabiscuit_(film);https://es.wikipedia.org/wiki/Seabiscuit;https://pt.wikipedia.org/wiki/Seabiscuit;444767;Seabiscuit (film);Seabiscuit;164081.0;Seabiscuit;1606989
2005;MILLION DOLLAR BABY (2004 film);Sim;https://en.wikipedia.org/wiki/Million_Dollar_Baby;https://es.wikipedia.org/wiki/Million_Dollar_Baby;https://pt.wikipedia.org/wiki/Million_Dollar_Baby;1287385;Million Dollar Baby;Million Dollar Baby;107823.0;Million Dollar Baby;133767
2005;THE AVIATOR (2004 film);Não;https://en.wikipedia.org/wiki/The_Aviator_(2004_film);https://es.wikipedia.org/wiki/El_aviador;https://pt.wikipedia.org/wiki/O_Aviador;1141438;The Aviator (2004 film);El aviador;163962.0;O Aviador;162853
2005;FINDING NEVERLAND (2004 film);Não;https://en.wikipedia.org/wiki/Finding_Neverland_(film);https://es.wikipedia.org/wiki/Finding_Neverland;https://pt.wikipedia.org/wiki/Finding_Neverland;1045457;Finding Neverland (film);Finding Neverland;273668.0;Finding Neverland;105508
2005;RAY (2004 film);Não;https://en.wikipedia.org/wiki/Ray_(film);https://es.wikipedia.org/wiki/Ray_(película);https://pt.wikipedia.org/wiki/Ray_(filme);993226;Ray (film);Ray (película);1132753.0;Ray (filme);222228
2006;CRASH (2005 film);Sim;https://en.wikipedia.org/wiki/Crash_(2004_film);https://es.wikipedia.org/wiki/Crash_(película_de_2004);https://pt.wikipedia.org/wiki/Crash_(2004);1749535;Crash (2004 film);Crash (película de 2004);302933.0;Crash (2004);207954
2006;BROKEBACK MOUNTAIN (2005 film);Não;https://en.wikipedia.org/wiki/Brokeback_Mountain;https://es.wikipedia.org/wiki/Brokeback_Mountain;https://pt.wikipedia.org/wiki/O_Segredo_de_Brokeback_Mountain;1623960;Brokeback Mountain;Brokeback Mountain;191698.0;O Segredo de Brokeback Mountain;237422
2006;CAPOTE (2005 film);Não;https://en.wikipedia.org/wiki/Capote_(film);https://es.wikipedia.org/wiki/Capote_(película);https://pt.wikipedia.org/wiki/Capote;3276167;Capote (film);Capote (película);321308.0;Capote;237451
2006;GOOD NIGHT, AND GOOD LUCK. (2005 film);Não;https://en.wikipedia.org/wiki/Good_Night,_and_Good_Luck;https://es.wikipedia.org/wiki/Buenas_noches,_y_buena_suerte;https://pt.wikipedia.org/wiki/Boa_Noite,_e_Boa_Sorte;2663129;Good Night, and Good Luck;Buenas noches, y buena suerte;4083830.0;Boa Noite, e Boa Sorte;961373
2006;MUNICH (2005 film);Não;https://en.wikipedia.org/wiki/Munich_(2005_film);https://es.wikipedia.org/wiki/Múnich_(película);https://pt.wikipedia.org/wiki/Munique_(filme);2311219;Munich (2005 film);Múnich (película);302916.0;Munique (filme);196633
2007;THE DEPARTED(2006 film);Sim;https://en.wikipedia.org/wiki/The_Departed;https://es.wikipedia.org/wiki/The_Departed;https://pt.wikipedia.org/wiki/The_Departed;1349086;The Departed;The Departed;540274.0;The Departed;917522
2007;BABEL (2006 film);Não;https://en.wikipedia.org/wiki/Babel_(film);https://es.wikipedia.org/wiki/Babel_(película);https://pt.wikipedia.org/wiki/Babel_(filme);3060756;Babel (film);Babel (película);358038.0;Babel (filme);793902
2007;LETTERS FROM IWO JIMA (2006 film);Não;https://en.wikipedia.org/wiki/Letters_from_Iwo_Jima;https://es.wikipedia.org/wiki/Cartas_desde_Iwo_Jima;https://pt.wikipedia.org/wiki/Cartas_de_Iwo_Jima;14725310;Letters from Iwo Jima;Cartas desde Iwo Jima;703844.0;Cartas de Iwo Jima;961390
2007;LITTLE MISS SUNSHINE (2006 film);Não;https://en.wikipedia.org/wiki/Little_Miss_Sunshine;https://es.wikipedia.org/wiki/Little_Miss_Sunshine;https://pt.wikipedia.org/wiki/Little_Miss_Sunshine;7047921;Little Miss Sunshine;Little Miss Sunshine;727820.0;Little Miss Sunshine;869051
2007;THE QUEEN (2006 film);Não;https://en.wikipedia.org/wiki/The_Queen_(2006_film);https://es.wikipedia.org/wiki/The_Queen;https://pt.wikipedia.org/wiki/A_Rainha;6542034;The Queen (2006 film);The Queen;622880.0;A Rainha;862243
2008;No Country for Old Men;Sim;https://en.wikipedia.org/wiki/No_Country_for_Old_Men;https://es.wikipedia.org/wiki/No_Country_for_Old_Men;https://pt.wikipedia.org/wiki/No_Country_for_Old_Men_(filme);3920193;No Country for Old Men;No Country for Old Men;1359382.0;No Country for Old Men (filme);1510516
2008;Atonement (2007 film);Não;https://en.wikipedia.org/wiki/Atonement_(2007_film);https://es.wikipedia.org/wiki/Atonement_(película);https://pt.wikipedia.org/wiki/Atonement;4902239;Atonement (2007 film);Atonement (película);1277479.0;Atonement;1516531
2008;Juno (film);Não;https://en.wikipedia.org/wiki/Juno_(film);https://es.wikipedia.org/wiki/Juno_(película);https://pt.wikipedia.org/wiki/Juno_(filme);11862690;Juno (film);Juno (película);1419662.0;Juno (filme);1516565
2008;Michael Clayton;Não;https://en.wikipedia.org/wiki/Michael_Clayton;https://es.wikipedia.org/wiki/Michael_Clayton;https://pt.wikipedia.org/wiki/Michael_Clayton;5968326;Michael Clayton;Michael Clayton;1359363.0;Michael Clayton;1528646
2008;There Will Be Blood;Não;https://en.wikipedia.org/wiki/There_Will_Be_Blood;https://es.wikipedia.org/wiki/There_Will_Be_Blood;https://pt.wikipedia.org/wiki/There_Will_Be_Blood;3213691;There Will Be Blood;There Will Be Blood;1419454.0;There Will Be Blood;999065
2009;SLUMDOG MILLIONAIRE (2008 film);Sim;https://en.wikipedia.org/wiki/Slumdog_Millionaire;https://es.wikipedia.org/wiki/Slumdog_Millionaire;https://pt.wikipedia.org/wiki/Slumdog_Millionaire;15233369;Slumdog Millionaire;Slumdog Millionaire;2193717.0;Slumdog Millionaire;2117415
2009;THE CURIOUS CASE OF BENJAMIN BUTTON (2008 film);Não;https://en.wikipedia.org/wiki/The_Curious_Case_of_Benjamin_Button_(film);https://es.wikipedia.org/wiki/El_curioso_caso_de_Benjamin_Button_(película);https://pt.wikipedia.org/wiki/The_Curious_Case_of_Benjamin_Button;8031432;The Curious Case of Benjamin Button (film);El curioso caso de Benjamin Button (película);1503641.0;The Curious Case of Benjamin Button;2106532
2009;FROST-NIXON (2008 film);Não;https://en.wikipedia.org/wiki/Frost/Nixon_(film);https://es.wikipedia.org/wiki/Frost/Nixon;https://pt.wikipedia.org/wiki/Frost/Nixon;171078;Nixon (film);Frost/Nixon;2254675.0;Frost/Nixon;2115152
2009;MILK (2008 film);Não;https://en.wikipedia.org/wiki/Milk_(2008_American_film);https://es.wikipedia.org/wiki/Milk_(película);https://pt.wikipedia.org/wiki/Milk_(filme);15161999;Milk (2008 American film);Milk (película);1022031.0;Milk (filme);2012212
2009;THE READER (2008 film);Não;https://en.wikipedia.org/wiki/The_Reader_(2008_film);https://es.wikipedia.org/wiki/The_Reader;https://pt.wikipedia.org/wiki/O_Leitor;14149346;The Reader (2008 film);The Reader;2245935.0;O Leitor;1951357
2010;THE HURT LOCKER (2009 film);Sim;https://en.wikipedia.org/wiki/The_Hurt_Locker;https://es.wikipedia.org/wiki/The_Hurt_Locker;https://pt.wikipedia.org/wiki/The_Hurt_Locker;16733548;The Hurt Locker;The Hurt Locker;3155653.0;The Hurt Locker;2580983
2010;AVATAR (2009 film);Não;https://en.wikipedia.org/wiki/Avatar_(2009_film);https://es.wikipedia.org/wiki/Avatar_(película);https://pt.wikipedia.org/wiki/Avatar_(filme);4273140;Avatar (2009 film);Avatar (película);1434122.0;Avatar (filme);1504661
2010;THE BLIND SIDE (2009 film);Não;https://en.wikipedia.org/wiki/The_Blind_Side_(film);https://es.wikipedia.org/wiki/Un_sueño_posible;https://pt.wikipedia.org/wiki/Um_Sonho_Possível;22729553;The Blind Side (film);Un sueño posible;2440337.0;Um Sonho Possível;2424528
2010;DISTRICT 9 (2009 film);Não;https://en.wikipedia.org/wiki/District_9;https://es.wikipedia.org/wiki/District_9;https://pt.wikipedia.org/wiki/Distrito_9;20777420;District 9;District 9;2865750.0;Distrito 9;2411509
2010;AN EDUCATION (2009 film);Não;https://en.wikipedia.org/wiki/An_Education;https://es.wikipedia.org/wiki/An_Education;https://pt.wikipedia.org/wiki/An_Education;17578735;An Education;An Education;3145425.0;An Education;2582804
